ID	Name	Age	Nationality	Overall	Potential	Club
193061	R. Pereyra	27	Argentina	80	80	Watford
192789	Mario Gaspar	27	Spain	80	80	Villarreal CF
191687	Maicon	29	Brazil	80	80	Galatasaray SK
190815	D. Blind	28	Netherlands	80	80	Ajax
190778	J. Zoet	27	Netherlands	80	83	PSV
190544	A. Ljaji?	26	Serbia	80	81	Be?ikta? JK
190286	Canales	27	Spain	80	80	Real Betis
190264	Iago Falqué	28	Spain	80	80	Torino
189805	L. de Jong	27	Netherlands	80	80	PSV
189690	Guaita	31	Spain	80	80	Crystal Palace
189575	Muniain	25	Spain	80	83	Athletic Club de Bilbao
189354	Susaeta	30	Spain	80	80	Athletic Club de Bilbao
189251	S. Rudy	28	Germany	80	80	FC Schalke 04
188943	K. Trapp	27	Germany	80	81	Eintracht Frankfurt
188942	V. Wanyama	27	Kenya	80	82	Tottenham Hotspur
188829	N. Nkoulou	28	Cameroon	80	80	Torino
188388	R. Boudebouz	28	Algeria	80	80	Real Betis
188005	Camacho	28	Spain	80	81	VfL Wolfsburg
186569	S. Ulreich	29	Germany	80	80	FC Bayern München
186547	M. Musacchio	27	Argentina	80	80	Milan
186537	C. Stuani	31	Uruguay	80	80	Girona FC
185122	P. Gulácsi	28	Hungary	80	80	RB Leipzig
184120	Bruno	34	Spain	80	80	Villarreal CF
183427	F. Delph	28	England	80	80	Manchester City
180819	A. Lallana	30	England	80	80	Liverpool
180334	Marcelo	31	Brazil	80	80	Olympique Lyonnais
180216	S. Coleman	29	Republic of Ireland	80	80	Everton
180175	Alexandre Pato	28	Brazil	80	80	Tianjin Quanjian FC
178424	Antunes	31	Portugal	80	80	Getafe CF
177604	Nacho Monreal	32	Spain	80	80	Arsenal
177600	Beñat	31	Spain	80	80	Athletic Club de Bilbao
176915	A. Fernández	32	Argentina	80	80	Beijing Renhe FC
176600	K. Gameiro	31	France	80	80	Valencia CF
176376	I. Piatti	33	Argentina	80	80	Montreal Impact
176104	V. Birsa	31	Slovenia	80	80	Chievo Verona
173373	S. Romero	31	Argentina	80	80	Manchester United
173208	D. Criscito	31	Italy	80	80	Genoa
172114	D. Valeri	32	Argentina	80	80	Portland Timbers
171833	D. Sturridge	28	England	80	80	Liverpool
171579	Raúl García	31	Spain	80	80	Athletic Club de Bilbao
170815	S. Defour	30	Belgium	80	80	Burnley
166706	M. Škrtel	33	Slovakia	80	80	Fenerbahçe SK
165109	S. Radu	31	Romania	80	80	Lazio
164468	G. Cahill	32	England	80	80	Chelsea
163711	L. Diarra	33	France	80	80	Paris Saint-Germain
159147	L. Perrin	32	France	80	80	AS Saint-Étienne
158625	Dante	34	Brazil	80	80	OGC Nice
156713	A. Granqvist	33	Sweden	80	80	
153244	A. Gignac	32	France	80	80	Tigres U.A.N.L.
150418	M. Gómez	32	Germany	80	80	VfB Stuttgart
148119	I. Akinfeev	32	Russia	80	80	PFC CSKA Moscow
147782	I. Denisov	34	Russia	80	80	Lokomotiv Moscow
146760	Juanfran	33	Spain	80	80	Atlético Madrid
146748	Diego López	36	Spain	80	80	RCD Espanyol
146562	Santi Cazorla	33	Spain	80	80	Villarreal CF
146536	Jesús Navas	32	Spain	80	80	Sevilla FC
142754	J. Mascherano	34	Argentina	80	80	Hebei China Fortune FC
140293	A. Mirante	34	Italy	80	80	Roma
139997	D. Srna	36	Croatia	80	80	Cagliari
121944	B. Schweinsteiger	33	Germany	80	80	Chicago Fire
110677	Moyá	34	Spain	80	80	Real Sociedad
54050	W. Rooney	32	England	80	80	DC United
49369	Fernando Torres	34	Spain	80	80	Sagan Tosu
49031	S. Sorrentino	39	Italy	80	80	Chievo Verona
244369	V. Tsygankov	20	Ukraine	79	86	Dynamo Kyiv
239818	Rúben Dias	21	Portugal	79	85	SL Benfica
236632	David Neres	21	Brazil	79	86	Ajax
233419	Raphinha	21	Brazil	79	86	Sporting CP
232097	A. Harit	21	Morocco	79	86	FC Schalke 04
231943	Richarlison	21	Brazil	79	86	Everton
231478	L. Martínez	20	Argentina	79	86	Inter
230938	F. Kessié	21	Ivory Coast	79	88	Milan
230498	Luimo Boas Santos	30	Brazil	79	79	Santos
230312	Gabri Prestão	26	Brazil	79	79	Internacional
230251	Melvin Parrela	30	Brazil	79	79	América FC (Minas Gerais)
230212	Antônio Chiamuloira	30	Brazil	79	79	Internacional
230201	Maikel Catarino	34	Brazil	79	79	Atlético Mineiro
229909	A. Lunev	26	Russia	79	81	
228941	André Silva	22	Portugal	79	87	Sevilla FC
227796	C. Pulisic	19	United States	79	87	Borussia Dortmund
227290	M. Dmitrovi?	26	Serbia	79	80	SD Eibar
227234	L. Tousart	21	France	79	84	Olympique Lyonnais
226161	Marcos Llorente	23	Spain	79	87	Real Madrid
225997	B. Verbi?	24	Slovenia	79	81	Dynamo Kyiv
225953	S. Bergwijn	20	Netherlands	79	86	PSV
225711	A. Diallo	22	France	79	86	Borussia Dortmund
225663	A. Golovin	22	Russia	79	85	AS Monaco
225647	M. Campaña	29	Uruguay	79	80	Independiente
224254	C. Pavón	22	Argentina	79	85	Boca Juniors
224069	K. Toko-Ekambi	25	Cameroon	79	80	Villarreal CF
223682	Granell	29	Spain	79	79	Girona FC
223061	F. Cervi	24	Argentina	79	84	SL Benfica
222028	J. Weigl	22	Germany	79	84	Borussia Dortmund
221660	V. Lindelöf	23	Sweden	79	85	Manchester United
220018	A. Rebi?	24	Croatia	79	82	Eintracht Frankfurt
219932	A. Sanabria	22	Paraguay	79	85	Real Betis
219576	R. Battaglia	26	Argentina	79	80	Sporting CP
216497	M. Philipp	24	Germany	79	84	Borussia Dortmund
216388	A. Saint-Maximin	21	France	79	86	OGC Nice
216150	D. Zappacosta	26	Italy	79	81	Chelsea
215353	L. Alario	25	Argentina	79	82	Bayer 04 Leverkusen
215061	D. Benedetto	28	Argentina	79	79	Boca Juniors
215057	I. Marcone	28	Argentina	79	80	Cruz Azul
214947	J. Gbamin	22	Ivory Coast	79	84	1. FSV Mainz 05
213991	J. Lerma	23	Colombia	79	84	Bournemouth
213516	Ricardo Horta	23	Portugal	79	84	SC Braga
213160	R. Zobnin	24	Russia	79	86	Spartak Moscow
212150	M. Meyer	22	Germany	79	83	Crystal Palace
211368	Bruma	23	Portugal	79	83	RB Leipzig
211267	R. Centurión	25	Argentina	79	81	Racing Club
210455	Jonny	24	Spain	79	83	Wolverhampton Wanderers
210411	Otávio	23	Brazil	79	85	FC Porto
210324	J. Hofmann	25	Germany	79	80	Borussia Mönchengladbach
208920	N. Aké	23	Netherlands	79	84	Bournemouth
208334	J. Hector	28	Germany	79	79	1. FC Köln
207993	S. Kolašinac	25	Bosnia Herzegovina	79	82	Arsenal
207939	G. Pizarro	28	Argentina	79	79	Tigres U.A.N.L.
207732	Roger	27	Spain	79	80	Levante UD
206652	Sergio Rico	24	Spain	79	83	Fulham
206304	L. Milivojevi?	27	Serbia	79	81	Crystal Palace
205407	D. Baselli	26	Italy	79	82	Torino
205193	K. Rekik	23	Netherlands	79	83	Hertha BSC
205192	Denis Suárez	24	Spain	79	86	FC Barcelona
204638	W. Orban	25	Hungary	79	81	RB Leipzig
204614	Mário Rui	27	Portugal	79	80	Napoli
204525	Iñigo Martínez	27	Spain	79	80	Athletic Club de Bilbao
204311	K. Zouma	23	France	79	83	Everton
204277	Roque Mesa	29	Spain	79	79	Sevilla FC
204082	J. Brooks	25	United States	79	84	VfL Wolfsburg
203775	L. Karius	25	Germany	79	83	Be?ikta? JK
203757	Zé Luís	27	Cape Verde	79	80	Spartak Moscow
203483	D. Klaassen	25	Netherlands	79	81	SV Werder Bremen
203362	M. Elyounoussi	23	Norway	79	85	Southampton
203106	L. Bittencourt	24	Germany	79	82	TSG 1899 Hoffenheim
202648	Sergi Darder	24	Spain	79	83	RCD Espanyol
202562	J. Roussillon	25	France	79	84	VfL Wolfsburg
202325	D. Demme	26	Germany	79	80	RB Leipzig
202201	J. Gouweleeuw	26	Netherlands	79	80	FC Augsburg
201862	M. Rojo	28	Argentina	79	79	Manchester United
201519	J. Veretout	25	France	79	84	Fiorentina
201510	L. Kurzawa	25	France	79	82	Paris Saint-Germain
201508	G. Ramírez	27	Uruguay	79	79	Sampdoria
201505	David López	28	Spain	79	79	RCD Espanyol
201325	C. T?t?ru?anu	32	Romania	79	79	FC Nantes
201143	A. Mandi	26	Algeria	79	82	Real Betis
201042	D. Sidibé	25	France	79	80	AS Monaco
200641	Y. Konoplyanka	28	Ukraine	79	79	FC Schalke 04
200260	S. Berghuis	26	Netherlands	79	80	Feyenoord
200155	H. Vanaken	25	Belgium	79	81	Club Brugge KV
199823	Campaña	25	Spain	79	82	Levante UD
199767	M. van Ginkel	25	Netherlands	79	80	Chelsea
199561	Nolito	31	Spain	79	79	Sevilla FC
199439	M. Gregoritsch	24	Austria	79	82	FC Augsburg
199416	Ibai Gómez	28	Spain	79	79	Deportivo Alavés
199304	Danilo	26	Brazil	79	80	Manchester City
199189	R. Barkley	24	England	79	82	Chelsea
199005	M. Ryan	26	Australia	79	81	Brighton & Hove Albion
198715	Sergio León	29	Spain	79	79	Real Betis
198200	B. Stambouli	27	France	79	79	FC Schalke 04
198118	J. Guilavogui	27	France	79	80	VfL Wolfsburg
198031	Sérgio Oliveira	26	Portugal	79	82	FC Porto
197083	D. Caligiuri	30	Italy	79	79	FC Schalke 04
196978	C. Wilson	26	England	79	81	Bournemouth
194957	P. Jones	26	England	79	80	Manchester United
194761	Borja García	27	Spain	79	79	Girona FC
193738	Y. Belhanda	28	Morocco	79	79	Galatasaray SK
193601	G. Pezzella	27	Argentina	79	81	Fiorentina
193171	Jaume Costa	30	Spain	79	79	Villarreal CF
192991	C. Tosun	27	Turkey	79	80	Everton
192679	Escudero	28	Spain	79	79	Sevilla FC
192678	Kike García	28	Spain	79	79	SD Eibar
192598	Elkeson	28	Brazil	79	79	Shanghai SIPG FC
192064	Ricardo Goulart	27	Brazil	79	80	Guangzhou Evergrande Taobao FC
191076	J. Guðmundsson	27	Iceland	79	79	Burnley
190456	N. Clyne	27	England	79	80	Liverpool
190243	M. Hitz	30	Switzerland	79	79	Borussia Dortmund
190149	De Marcos	29	Spain	79	79	Athletic Club de Bilbao
189682	B. Mee	28	England	79	79	Burnley
189681	Rafael	27	Brazil	79	79	Olympique Lyonnais
189560	Iborra	30	Spain	79	79	Leicester City
189461	J. Wilshere	26	England	79	81	West Ham United
189433	B. Hübner	28	Germany	79	79	TSG 1899 Hoffenheim
189423	Souza	29	Brazil	79	79	Al Ahli
189271	F. Coquelin	27	France	79	80	Valencia CF
188081	Alex Teixeira	28	Brazil	79	79	Jiangsu Suning FC
187735	A. Dzagoev	28	Russia	79	79	PFC CSKA Moscow
187347	I. Smolnikov	29	Russia	79	79	
187052	Y. M'Vila	28	France	79	80	AS Saint-Étienne
186832	K. Asamoah	29	Ghana	79	79	Inter
186148	R. Zieler	29	Germany	79	80	VfB Stuttgart
186132	D. Drinkwater	28	England	79	79	Chelsea
185431	N. Kalini?	30	Croatia	79	79	Atlético Madrid
184949	Mariano	32	Brazil	79	79	Galatasaray SK
184881	S. Feghouli	28	Algeria	79	79	Galatasaray SK
184826	Adrien Silva	29	Portugal	79	79	Leicester City
184134	Fernando	30	Brazil	79	79	Galatasaray SK
183909	I. Traoré	30	Guinea	79	79	Borussia Mönchengladbach
183892	G. Mercado	31	Argentina	79	79	Sevilla FC
183580	N. Petersen	29	Germany	79	79	SC Freiburg
183497	O. Karnezis	32	Greece	79	79	Napoli
183285	M. Sakho	28	France	79	80	Crystal Palace
182002	Sidnei	28	Brazil	79	80	Real Betis
181820	S. Joveti?	28	Montenegro	79	79	AS Monaco
178311	Eder	31	Italy	79	79	Jiangsu Suning FC
178224	J. Hernández	30	Mexico	79	79	West Ham United
177723	Fabricio	30	Spain	79	79	Fulham
177644	Kiko Casilla	31	Spain	79	79	Real Madrid
177633	Ángel	31	Spain	79	79	Getafe CF
177358	M. Schneiderlin	28	France	79	79	Everton
176944	M. Fellaini	30	Belgium	79	79	Manchester United
176731	P. Wernbloom	32	Sweden	79	79	PAOK
176550	D. Ospina	29	Colombia	79	79	Napoli
173426	S. Mignolet	30	Belgium	79	79	Liverpool
172723	A. Begovi?	31	Bosnia Herzegovina	79	79	Bournemouth
170797	N. ?ahin	29	Turkey	79	79	SV Werder Bremen
169705	R. Bertrand	28	England	79	79	Southampton
169115	A. Masiello	32	Italy	79	79	Atalanta
164859	T. Walcott	29	England	79	79	Everton
164029	Charles	34	Brazil	79	79	SD Eibar
163264	T. Heaton	32	England	79	79	Burnley
161648	H. Ben Arfa	31	France	79	79	Stade Rennais FC
160741	D. Abraham	31	Argentina	79	79	Eintracht Frankfurt
159065	E. Lavezzi	33	Argentina	79	79	Hebei China Fortune FC
158232	S. Kalou	32	Ivory Coast	79	79	Hertha BSC
158133	J. Farfán	33	Peru	79	79	Lokomotiv Moscow
157301	R. Babel	31	Netherlands	79	79	Be?ikta? JK
152908	A. Young	32	England	79	79	Manchester United
150724	J. Hart	31	England	79	79	Burnley
142707	L. López	35	Argentina	79	79	Racing Club
137351	D. Baier	34	Germany	79	79	FC Augsburg
124375	B. Y?lmaz	32	Turkey	79	79	Trabzonspor
121933	R. Adler	33	Germany	79	79	1. FSV Mainz 05
108080	S. Lichtsteiner	34	Switzerland	79	79	Arsenal
53050	E. Adebayor	34	Togo	79	79	Medipol Ba?ak?ehir FK
80	E. Belözo?lu	37	Turkey	79	79	Medipol Ba?ak?ehir FK
242348	Loren	24	Spain	78	83	Real Betis
240130	Éder Militão	20	Brazil	78	87	FC Porto
235805	F. Chiesa	20	Italy	78	87	Fiorentina
235374	M. Lazzari	24	Italy	78	81	SPAL
235212	A. Hakimi	19	Morocco	78	86	Borussia Dortmund
232862	S. Nakajima	23	Japan	78	84	Portimonense SC
232432	L. Jovi?	20	Serbia	78	86	Eintracht Frankfurt
232244	S. Ascacíbar	21	Argentina	78	84	VfB Stuttgart
231691	A. Lafont	19	France	78	90	Fiorentina
231281	T. Alexander-Arnold	19	England	78	88	Liverpool
230988	F. Krovinovi?	22	Croatia	78	84	SL Benfica
230431	Sidney Pessinho	26	Brazil	78	78	Internacional
230360	Everticinho	30	Brazil	78	78	Grêmio
230269	Claudio Coíntra	34	Brazil	78	78	Internacional
230184	Ronaldo Esler	30	Brazil	78	78	Atlético Mineiro
230020	P. Lees-Melou	25	France	78	80	OGC Nice
229984	B. Chilwell	21	England	78	85	Leicester City
229406	João Novais	24	Portugal	78	81	SC Braga
228881	D. Calabria	21	Italy	78	88	Milan
228618	F. Mendy	23	France	78	86	Olympique Lyonnais
228251	L. Pellegrini	22	Italy	78	84	Roma
227476	Soares	27	Brazil	78	79	FC Porto
226766	Daniel Podence	22	Portugal	78	84	Olympiacos CFP
226379	M. Díaz	32	Argentina	78	78	Club Atlético Huracán
226377	G. Martínez	25	Argentina	78	82	River Plate
226168	M. Eggestein	21	Germany	78	84	SV Werder Bremen
226078	Trezeguet	23	Egypt	78	80	Kasimpa?a SK
225309	N. Amiri	21	Germany	78	85	TSG 1899 Hoffenheim
225161	Vallejo	21	Spain	78	86	Real Madrid
225100	J. Gomez	21	England	78	88	Liverpool
224458	Diogo Jota	21	Portugal	78	86	Wolverhampton Wanderers
224309	Joan Jordán	23	Spain	78	83	SD Eibar
224116	Dyego Sousa	28	Brazil	78	78	SC Braga
224031	A. Maruši?	25	Montenegro	78	79	Lazio
223952	David Soria	25	Spain	78	80	Getafe CF
223874	V. Rongier	23	France	78	83	FC Nantes
223689	W. Weghorst	25	Netherlands	78	80	VfL Wolfsburg
223627	O. Al Soma	29	Syria	78	78	Al Ahli
222994	M. Nakamba	24	Zimbabwe	78	83	Club Brugge KV
222709	Petros	29	Brazil	78	78	Al Nassr
221342	Pablo Maffeo	20	Spain	78	86	VfB Stuttgart
220523	Y. Mina	23	Colombia	78	85	Everton
220407	M. Dúbravka	29	Slovakia	78	80	Newcastle United
219693	Diego Carlos	25	Brazil	78	80	FC Nantes
217940	D. Djené	26	Togo	78	79	Getafe CF
216816	G. Simeone	22	Argentina	78	85	Fiorentina
216700	M. Meza	25	Argentina	78	79	Independiente
216655	Bastos	26	Angola	78	79	Lazio
216435	S. Lobotka	23	Slovakia	78	84	RC Celta
216393	Y. Tielemans	21	Belgium	78	87	AS Monaco
216373	Marcelo Goiano	30	Brazil	78	78	SC Braga
216266	K. Tete	22	Netherlands	78	83	Olympique Lyonnais
216189	Capa	26	Spain	78	81	Athletic Club de Bilbao
216065	M. Sportiello	26	Italy	78	81	Frosinone
215792	Jemerson	25	Brazil	78	81	AS Monaco
215466	N. Maksimovi?	26	Serbia	78	81	Napoli
215333	D. Zapata	27	Colombia	78	79	Atalanta
215330	J. Correa	23	Argentina	78	83	Lazio
215259	E. Rigoni	25	Argentina	78	81	Atalanta
214766	C. Izquierdoz	29	Argentina	78	78	Boca Juniors
214394	W. Barrios	24	Colombia	78	85	Boca Juniors
214026	J. Mojica	25	Colombia	78	81	Girona FC
213732	A. Selikhov	24	Russia	78	82	Spartak Moscow
213655	A. Iwobi	22	Nigeria	78	84	Arsenal
213400	D. Laxalt	25	Uruguay	78	80	Milan
213296	N. Bentaleb	23	Algeria	78	83	FC Schalke 04
212977	N. Stark	23	Germany	78	84	Hertha BSC
212811	M. Lemina	24	Gabon	78	83	Southampton
212501	L. Dendoncker	23	Belgium	78	84	Wolverhampton Wanderers
212213	Ricardo Esgaio	25	Portugal	78	80	SC Braga
212196	P. Sisto	23	Denmark	78	84	RC Celta
212187	P. Max	24	Germany	78	81	FC Augsburg
212153	R. Gagliardini	24	Italy	78	82	Inter
211706	Pere Pons	25	Spain	78	83	Girona FC
210935	D. Berardi	23	Italy	78	83	Sassuolo
210665	M. Halstenberg	26	Germany	78	79	RB Leipzig
210513	J. Quintero	25	Colombia	78	80	River Plate
209307	Tiago Volpi	27	Brazil	78	80	Querétaro
208777	Óliver Torres	23	Spain	78	83	FC Porto
208620	Omar Mascarell	25	Spain	78	80	FC Schalke 04
208520	H. Sakai	28	Japan	78	78	Olympique de Marseille
208450	Andreas Pereira	22	Brazil	78	84	Manchester United
208330	A. Januzaj	23	Belgium	78	84	Real Sociedad
208268	B. Cristante	23	Italy	78	86	Roma
208104	Matheus	25	Brazil	78	82	SC Braga
207948	B. Traoré	22	Burkina Faso	78	83	Olympique Lyonnais
207791	Y. Poulsen	24	Denmark	78	80	RB Leipzig
207421	L. Trossard	23	Belgium	78	84	KRC Genk
206511	M. Arnold	24	Germany	78	83	VfL Wolfsburg
206058	M. De Sciglio	25	Italy	78	81	Juventus
205976	Leo Baptistao	25	Brazil	78	79	RCD Espanyol
205943	V. Chiriche?	28	Romania	78	78	Napoli
205850	L. Pavoletti	29	Italy	78	78	Cagliari
205659	A. Cragno	24	Italy	78	84	Cagliari
205633	L. Castro	29	Argentina	78	78	Cagliari
205431	N. Füllkrug	25	Germany	78	79	Hannover 96
205083	F. Fajr	29	Morocco	78	78	Stade Malherbe Caen
204838	R. Jiménez	27	Mexico	78	79	Wolverhampton Wanderers
204819	E. Sala	27	Argentina	78	78	FC Nantes
204385	S. García	27	Uruguay	78	78	Godoy Cruz
204259	S. Arias	26	Colombia	78	81	Atlético Madrid
204240	B. Reynet	27	France	78	80	Toulouse Football Club
203895	Pozuelo	26	Spain	78	79	KRC Genk
203886	A. Trebel	27	France	78	79	RSC Anderlecht
203487	J. Lascelles	24	England	78	83	Newcastle United
203485	T. Kongolo	24	Netherlands	78	83	Huddersfield Town
203299	A. Carrillo	27	Peru	78	78	Al Hilal
202935	Álvaro	28	Spain	78	79	Villarreal CF
202851	G. Defrel	27	France	78	78	Sampdoria
202642	Fernando	26	Brazil	78	81	Spartak Moscow
201262	V. Darida	27	Czech Republic	78	78	Hertha BSC
201046	R. Saponara	26	Italy	78	80	Sampdoria
200677	Pedro Mendes	27	Portugal	78	80	Montpellier HSC
200607	C. Schindler	28	Germany	78	80	Huddersfield Town
200529	N. Chadli	28	Belgium	78	78	AS Monaco
199986	Arbilla	31	Spain	78	78	SD Eibar
199915	L. Dunk	26	England	78	81	Brighton & Hove Albion
199827	P. Hernández	31	Chile	78	78	Independiente
199602	J. Guidetti	26	Sweden	78	81	Deportivo Alavés
199577	Sergi Gómez	26	Spain	78	83	Sevilla FC
199576	Oriol Romeu	26	Spain	78	80	Southampton
199354	Lucas Pérez	29	Spain	78	78	West Ham United
198648	B. Natcho	30	Israel	78	78	Olympiacos CFP
198513	Cláudio Ramos	26	Portugal	78	82	CD Tondela
197948	F. Lejeune	27	France	78	80	Newcastle United
197242	G. Krychowiak	28	Poland	78	79	Lokomotiv Moscow
197225	N. Lodeiro	29	Uruguay	78	78	Seattle Sounders FC
196934	O. Özyakup	25	Turkey	78	81	Be?ikta? JK
143001	C. Tévez	34	Argentina	78	78	Boca Juniors
184477	K. Papadopoulos	26	Greece	78	80	Hamburger SV
182945	M. Gradel	30	Ivory Coast	78	78	Toulouse Football Club
158626	M. Debuchy	32	France	78	78	AS Saint-Étienne
172962	V. Moses	27	Nigeria	78	78	Chelsea
173474	Z. Junuzovi?	30	Austria	78	78	FC Red Bull Salzburg
178085	Granero	30	Spain	78	78	RCD Espanyol
189606	J. Baumgartlinger	30	Austria	78	78	Bayer 04 Leverkusen
171688	Fábio Coentrão	30	Portugal	78	78	Rio Ave FC
158121	B. Costil	30	France	78	78	FC Girondins de Bordeaux
153260	Hilton	40	Brazil	78	78	Montpellier HSC
193198	N. Gudelj	26	Serbia	78	80	Sporting CP
184252	L. Pratto	30	Argentina	78	78	River Plate
186302	E. Hernández	30	Mexico	78	78	Cruz Azul
159171	Jurado	32	Spain	78	78	Al Ahli
193476	R. Cabella	28	France	78	78	AS Saint-Étienne
187598	Rafael Tolói	27	Brazil	78	80	Atalanta
174543	C. Bravo	35	Chile	78	78	Manchester City
180432	Hernanes	33	Brazil	78	78	Hebei China Fortune FC
186581	K. Honda	32	Japan	78	78	Melbourne Victory
187607	A. Dzyuba	29	Russia	78	78	
182744	J. Holebas	34	Greece	78	78	Watford
161754	Javi García	31	Spain	78	78	Real Betis
163806	Sergio	31	Spain	78	78	RC Celta
182495	M. Cáceres	31	Uruguay	78	78	Lazio
189156	Daniel Carriço	29	Portugal	78	78	Sevilla FC
169706	J. Cork	29	England	78	78	Burnley
173546	J. Tomkins	29	England	78	79	Crystal Palace
180714	Guilherme	32	Russia	78	78	Lokomotiv Moscow
170733	Gervinho	31	Ivory Coast	78	78	Parma
189165	J. Shelvey	26	England	78	80	Newcastle United
156142	R. Eremenko	31	Finland	78	78	Spartak Moscow
178415	R. Vormer	30	Netherlands	78	78	Club Brugge KV
178416	J. Lens	30	Netherlands	78	78	Be?ikta? JK
164082	Adriano	33	Brazil	78	78	Be?ikta? JK
193011	S. Cook	27	England	78	78	Bournemouth
150516	L. Podolski	33	Germany	78	78	Vissel Kobe
173306	C. Ansaldi	31	Argentina	78	78	Torino
172287	Manu García	32	Spain	78	78	Deportivo Alavés
184575	R. Alessandrini	29	France	78	78	LA Galaxy
205569	J. Ward-Prowse	23	England	77	82	Southampton
177666	M. Harnik	31	Austria	77	77	SV Werder Bremen
185090	B. Moukandjo	29	Cameroon	77	77	Beijing Renhe FC
229636	G. Pereiro	23	Uruguay	77	82	PSV
167431	G. Castro	31	Germany	77	77	VfB Stuttgart
236295	Aarón Martín	21	Spain	77	85	1. FSV Mainz 05
177159	F. Johnson	30	United States	77	77	Borussia Mönchengladbach
215051	L. López	28	Argentina	77	77	Genoa
183820	M. Dossevi	30	Togo	77	77	Toulouse Football Club
189196	Caiuby	29	Brazil	77	77	FC Augsburg
208141	Gabriel	24	Brazil	77	81	SL Benfica
146701	Iván Ramis	33	Spain	77	77	SD Eibar
181262	M. Suchý	30	Czech Republic	77	77	FC Basel 1893
203535	T. Vilhena	23	Netherlands	77	81	Feyenoord
199952	E. Çolak	27	Turkey	77	77	Al Wehda
203280	V. Germain	28	France	77	77	Olympique de Marseille
156432	G. Hoarau	34	France	77	77	BSC Young Boys
135697	Sergio García	35	Spain	77	77	RCD Espanyol
183569	E. Choupo-Moting	29	Cameroon	77	77	Paris Saint-Germain
146963	J. Pinola	35	Argentina	77	77	River Plate
212755	J. Hendrix	23	Netherlands	77	82	PSV
219411	J. Izquierdo	25	Colombia	77	78	Brighton & Hove Albion
220948	S. Sydorchuk	27	Ukraine	77	78	Dynamo Kyiv
187924	C. Grenier	27	France	77	78	Stade Rennais FC
207894	T. Strobl	28	Germany	77	77	Borussia Mönchengladbach
175895	V. Odjidja-Ofoe	29	Belgium	77	77	KAA Gent
176919	N. Guzmán	32	Argentina	77	77	Tigres U.A.N.L.
214040	F. Fabra	27	Colombia	77	78	Boca Juniors
220697	J. Maddison	21	England	77	85	Leicester City
162329	K. El Ahmadi	33	Morocco	77	77	Al Ittihad
184089	M. Carcela-González	29	Morocco	77	77	Standard de Liège
198683	M. Gabbiadini	26	Italy	77	78	Southampton
135451	Gomes	37	Brazil	77	77	Watford
186395	M. Ritchie	28	Scotland	77	77	Newcastle United
188955	G. Bou	28	Argentina	77	77	Racing Club
146460	Javi Fuego	34	Spain	77	77	Villarreal CF
230685	E. Akbaba	25	Turkey	77	80	Galatasaray SK
219681	J. Amavi	24	France	77	82	Olympique de Marseille
231969	R. Malinovskyi	25	Ukraine	77	81	KRC Genk
186146	D. Welbeck	27	England	77	77	Arsenal
221219	G. Conti	23	Argentina	77	83	SL Benfica
200228	Bruno	28	Spain	77	78	Getafe CF
210212	Garry Rodrigues	27	Cape Verde	77	77	Galatasaray SK
